Week_Start,Country_Code,Total_Events,Media_Volume,Total_Sources,Total_Mentions,Avg_Articles_Per_Event,Source_Diversity,Media_Tone,Avg_Goldstein,Root_Event_Count,Positive_Event_Count,Negative_Event_Count
2026-08-09,NI,7486,33248,7512,33762,4.4413572001068644,1.003473149879776,-0.87107197042925466,2.9290141597648933,4172,3213,4145
2026-08-16,NI,7837,34496,7882,34946,4.4016843179788214,1.0057419931096085,-0.57478157007315167,2.6240270511675381,4654,3756,3947
2026-08-23,NI,2847,12362,2853,12548,4.3421145064980688,1.0021074815595368,-0.90282141257216331,2.76455918510713,1667,1216,1584
2023-01-01,SG,499,3017,508,3059,6.0460921843687387,1.0180360721442889,-2.8874974002379861,1.7509018036072135,330,85,396
2023-01-08,SG,547,2951,576,3003,5.3948811700182784,1.0530164533820843,-2.228917014177,2.5032906764168183,310,170,365
2023-01-15,SG,754,4209,830,4315,5.5822281167108763,1.10079575596817,-0.81310541043278173,2.8685676392572956,457,302,427
2023-01-22,SG,1115,6155,1165,6261,5.52017937219731,1.0448430493273548,-0.34559175655799967,2.8078923766816137,759,536,524
2023-01-29,SG,637,3783,646,3832,5.9387755102040787,1.0141287284144431,0.40262735982364523,2.72778649921507,419,413,195
2023-02-05,SG,376,2255,377,2284,5.9973404255319149,1.0026595744680851,0.13710548903451322,2.9952127659574468,222,217,148
2023-02-12,SG,349,2227,350,2262,6.3810888252149,1.002865329512894,-0.98594960153096267,2.7535816618911171,222,146,200
2023-02-19,SG,287,1878,313,1942,6.5435540069686411,1.0905923344947737,-0.015755302302135173,2.802090592334495,193,164,111
2023-02-26,SG,376,2101,400,2167,5.587765957446809,1.0638297872340428,-1.016715361264861,2.7441489361702129,190,179,182
2023-03-05,SG,319,1946,320,1958,6.100313479623825,1.0031347962382446,-1.7391462129060813,3.4636363636363638,214,135,180
2023-03-12,SG,337,2203,341,2274,6.5370919881305651,1.0118694362017802,-3.4943436318808909,1.859940652818991,209,64,268
2023-03-19,SG,321,2125,326,2193,6.6199376947040491,1.0155763239875391,-1.8107574396020567,2.2834890965732084,232,102,207
2023-03-26,SG,556,3465,591,3495,6.2320143884892074,1.0629496402877696,-1.9980990987461731,2.8287769784172658,367,192,359
2023-04-02,SG,366,2498,368,2600,6.8251366120218568,1.0054644808743172,-0.53501995193000407,2.8773224043715846,259,165,196
2023-04-09,SG,289,1834,289,1894,6.3460207612456756,1.0,-0.60661605561994636,3.1429065743944635,181,139,137
2023-04-16,SG,314,2385,314,2447,7.5955414012738842,1.0,-1.589342755773113,3.1207006369426749,264,115,182
2023-04-23,SG,374,2431,378,2485,6.5,1.0106951871657754,0.070809376985909958,3.1965240641711237,269,205,155
2023-04-30,SG,346,2714,348,2774,7.8439306358381495,1.0057803468208093,-0.03982710775192852,3.0780346820809248,242,177,164
2023-05-07,SG,613,4510,630,4610,7.3572593800978794,1.0277324632952696,-1.654656117590886,2.427732463295269,424,233,370
2023-05-14,SG,459,3018,488,3059,6.57516339869281,1.06318082788671,-1.420008296079887,2.2126361655773423,310,191,261
2023-05-21,SG,387,2525,396,2570,6.5245478036175708,1.0232558139534884,-1.9568567902881304,2.7328165374677003,269,155,217
2023-05-28,SG,766,4971,783,5130,6.4895561357702363,1.0221932114882508,-4.0625788452316414,1.4627937336814623,481,233,526
2023-06-04,SG,712,4912,760,5012,6.8988764044943824,1.0674157303370788,-4.4920858895660345,1.0754213483146067,409,126,582
2023-06-11,SG,701,3777,717,3825,5.3880171184022831,1.0228245363766049,-2.2275918009675286,2.2784593437945793,391,199,492
2023-06-18,SG,555,3365,560,3397,6.0630630630630638,1.0090090090090091,-1.2542155636445862,3.2645045045045049,394,198,341
2023-06-25,SG,408,2426,414,2472,5.9460784313725474,1.0147058823529413,-0.38287330690577959,2.8610294117647062,336,242,157
2023-07-02,SG,395,2942,423,2942,7.4481012658227845,1.070886075949367,-1.6676203931528746,1.6683544303797468,292,145,236
2023-07-09,SG,695,4582,745,4630,6.592805755395684,1.0719424460431655,-1.8801589736565056,3.3181294964028782,518,179,482
2023-07-16,SG,463,2905,486,2911,6.2742980561555086,1.0496760259179265,-0.49533886743779809,2.949244060475162,270,229,218
2023-07-23,SG,408,2642,441,2694,6.4754901960784315,1.0808823529411764,-1.4938209581873212,3.0769607843137252,263,168,230
2023-07-30,SG,771,4742,796,4838,6.1504539559014288,1.0324254215304798,-4.0598145130586438,1.8282749675745782,375,123,638
2023-08-06,SG,573,3840,592,3851,6.7015706806282722,1.0331588132635252,-3.3048958649782914,2.5830715532286219,376,108,461
2023-08-13,SG,583,3300,590,3336,5.6603773584905657,1.0120068610634652,-3.6429452340304245,2.1209262435677525,429,95,479
2023-08-20,SG,613,3588,660,3707,5.8531810766721035,1.0766721044045675,0.13673040552052995,2.9680261011419256,391,305,295
2023-08-27,SG,395,2780,404,2800,7.0379746835443031,1.0227848101265824,-1.2865013749362835,3.0146835443037978,289,164,213
2023-09-03,SG,359,2437,373,2513,6.7883008356545966,1.0389972144846797,-1.2888039779435969,3.2824512534818941,261,161,196
2023-09-10,SG,360,2653,365,2703,7.3694444444444454,1.0138888888888886,-1.211201772218738,3.0102777777777781,270,122,227
2023-09-17,SG,438,2548,441,2592,5.8173515981735164,1.0068493150684936,-0.664353691095087,2.2045662100456624,219,143,282
2023-09-24,SG,324,2078,327,2128,6.4135802469135808,1.0092592592592595,0.058607811426631587,2.8768518518518524,245,172,148
2023-10-01,SG,398,2932,411,3011,7.3668341708542719,1.0326633165829144,-0.81860519288977074,2.9374371859296482,287,160,227
2023-10-08,SG,320,2353,328,2401,7.3531249999999995,1.025,-0.76123377932142766,3.1056249999999994,241,131,176
2023-10-15,SG,397,2854,399,3004,7.1889168765743072,1.0050377833753148,-0.84446424027330425,2.2264483627204026,299,180,206
2023-10-22,SG,599,3659,662,3743,6.1085141903171953,1.1051752921535893,-0.44674542864761352,2.3741235392320541,326,197,337
2023-10-29,SG,466,3174,487,3247,6.8111587982832615,1.0450643776824033,-0.99817444055677684,2.5972103004291847,308,155,306
2023-11-05,SG,429,2697,439,2728,6.2867132867132867,1.0233100233100234,-0.34784535375088343,2.988111888111888,285,215,204
2023-11-12,SG,423,2727,432,2753,6.4468085106382995,1.021276595744681,-1.2360425940080453,2.19692671394799,330,168,235
2023-11-19,SG,619,3259,619,3350,5.2649434571890152,1.0,-0.42774137321506722,2.6626817447495958,494,241,353
2023-11-26,SG,335,2118,335,2158,6.3223880597014928,1.0,-0.53760569994965657,3.3441791044776128,231,139,179
2023-12-03,SG,322,2241,324,2265,6.9596273291925463,1.0062111801242235,0.11914745588867526,3.3009316770186334,238,179,133
2023-12-10,SG,457,3280,487,3292,7.1772428884026258,1.0656455142231949,-0.77224093987395392,3.0846827133479215,323,183,253
2023-12-17,SG,359,2384,407,2406,6.6406685236768785,1.1337047353760448,-1.041471489725567,2.6448467966573821,240,140,214
2023-12-24,SG,279,2075,281,2139,7.4372759856630832,1.0071684587813623,-1.0413938757052903,3.1093189964157704,207,101,153
2023-12-31,SG,316,2278,319,2306,7.2088607594936711,1.009493670886076,-1.7113169110288298,3.0977848101265821,199,113,193
2024-01-07,SG,316,2251,328,2277,7.1234177215189867,1.0379746835443038,-0.65428596309708,2.829746835443038,257,133,170
2024-01-14,SG,345,2487,352,2519,7.2086956521739145,1.0202898550724635,0.047551402229786044,2.5799999999999996,271,145,180
2024-01-21,SG,342,2118,344,2143,6.192982456140351,1.0058479532163742,-1.2338309766377962,3.1459064327485384,234,155,177
2024-01-28,SG,350,2389,353,2397,6.8257142857142847,1.0085714285714287,-0.90491187426788111,3.1888571428571431,251,139,203
2024-02-04,SG,1120,7821,1173,7890,6.9830357142857151,1.047321428571429,-4.6904653335656867,1.1710714285714285,700,131,951
2024-02-11,SG,879,6414,924,6520,7.29692832764505,1.0511945392491464,-4.3447733987348212,0.99237770193401587,531,125,744
2024-02-18,SG,603,4276,623,4356,7.0912106135986717,1.0331674958540631,-2.0231016713003775,2.6514096185737976,333,150,437
2024-02-25,SG,577,4089,608,4159,7.0866551126516457,1.053726169844021,-2.4284872256017422,2.0961871750433274,357,141,426
2024-03-03,SG,357,2788,364,2828,7.80952380952381,1.0196078431372553,-2.1059354680820657,1.5436974789915963,272,102,243
2024-03-10,SG,459,3110,475,3143,6.7755991285403052,1.0348583877995645,-1.6669188281009988,2.933769063180828,340,126,318
2024-03-17,SG,518,3424,543,3476,6.610038610038611,1.0482625482625483,-0.79148444236174931,2.9766409266409273,316,209,297
2024-03-24,SG,807,5596,871,5684,6.9343246592317218,1.0793060718711276,-0.953930147729709,3.119950433705081,553,254,533
2024-03-31,SG,861,4493,879,4534,5.2183507549361208,1.020905923344948,-0.24517395578160434,2.7120789779326366,537,398,445
2024-04-07,SG,331,1928,334,1989,5.8247734138972822,1.0090634441087611,-0.49570929211706755,2.4223564954682777,220,118,195
2024-04-14,SG,473,3193,480,3253,6.750528541226215,1.014799154334038,-0.14380070107256576,2.9177589852008454,307,207,249
2024-04-21,SG,440,3329,454,3413,7.5659090909090914,1.0318181818181817,0.0025879442002029293,2.644090909090909,301,208,211
2024-04-28,SG,365,2577,378,2723,7.06027397260274,1.0356164383561646,0.029641453785620053,2.7805479452054795,274,185,171
2024-05-05,SG,475,3110,486,3241,6.5473684210526315,1.0231578947368423,0.081871441586118032,2.3290526315789473,332,254,191
2024-05-12,SG,620,3642,636,3711,5.8741935483870966,1.0258064516129033,0.6717543734172533,3.120806451612903,446,374,229
2024-05-19,SG,460,2880,466,2900,6.2608695652173916,1.0130434782608695,0.12303127691215072,2.7378260869565216,323,248,201
2024-05-26,SG,439,3201,446,3373,7.2915717539863323,1.0159453302961274,-0.20263454763276298,2.8209567198177679,348,190,222
2024-06-02,SG,632,3592,634,3752,5.6835443037974693,1.0031645569620253,2.76310736578197,2.8897151898734177,510,434,168
2024-06-09,SG,360,2658,360,2808,7.3833333333333337,1.0,-0.068309960943193776,3.1244444444444448,265,186,160
2024-06-16,SG,399,2752,399,2796,6.8972431077694232,1.0,-0.88576229730374223,2.7027568922305765,258,148,240
2024-06-23,SG,330,2689,337,2769,8.14848484848485,1.0212121212121212,-0.14326839553797244,3.0678787878787874,244,152,165
2024-06-30,SG,325,2363,333,2399,7.2707692307692318,1.0246153846153845,-1.5034096967277253,2.9664615384615387,199,101,211
2024-07-07,SG,463,2904,469,2991,6.2721382289416843,1.0129589632829374,-0.16631716936253241,3.4667386609071271,348,229,220
2024-07-14,SG,511,3305,512,3361,6.46771037181996,1.0019569471624266,-0.219455734507079,3.0594911937377693,330,231,265
2024-07-21,SG,296,2114,298,2130,7.1418918918918894,1.0067567567567568,-0.7823142984198358,3.0662162162162163,225,124,154
2024-07-28,SG,360,2516,368,2566,6.9888888888888889,1.0222222222222224,-0.98439942574127937,3.2747222222222221,263,144,209
2024-08-04,SG,393,2800,398,2862,7.124681933842238,1.0127226463104326,-1.9068656947773015,3.0066157760814254,257,97,282
2024-08-11,SG,429,2904,441,2984,6.7692307692307692,1.0279720279720279,-1.012234323067591,2.9433566433566432,272,168,241
2024-08-18,SG,332,2213,333,2347,6.6656626506024086,1.0030120481927709,0.028777373736153244,3.0156626506024096,229,147,170
2024-08-25,SG,773,4295,836,4341,5.55627425614489,1.0815006468305304,-1.3366208484176363,2.75627425614489,457,279,484
2024-09-01,SG,497,3030,512,3084,6.0965794768611676,1.030181086519115,0.51416178324631634,3.0084507042253521,368,271,219
2024-09-08,SG,479,3410,504,3538,7.1189979123173286,1.0521920668058455,-1.5283613717800559,3.0676409185803752,339,175,298
2024-09-15,SG,293,2047,294,2085,6.9863481228668931,1.0034129692832765,-0.94804736494708919,3.0788395904436858,196,106,176
2024-09-22,SG,449,3189,458,3251,7.1024498886414262,1.020044543429844,-0.99934387197325958,3.0594654788418709,325,165,273
2024-09-29,SG,454,3111,466,3179,6.8524229074889869,1.026431718061674,-1.2714971797011769,2.9938325991189427,315,143,286
2024-10-06,SG,330,2265,334,2275,6.8636363636363633,1.0121212121212122,-0.63955410069361107,3.4551515151515151,221,133,190
2024-10-13,SG,400,3033,400,3179,7.5825,1.0,-1.4761142429070626,3.1239999999999997,220,122,266
2024-10-20,SG,366,2506,382,2656,6.8469945355191246,1.0437158469945356,-1.6716872336346351,2.6450819672131147,259,93,263
2024-10-27,SG,416,2930,428,3023,7.0432692307692317,1.028846153846154,0.26808357341461586,2.9716346153846156,311,231,178
2024-11-03,SG,310,2301,319,2345,7.4225806451612888,1.0290322580645161,-0.0668564264628858,3.1854838709677415,224,169,141
2024-11-10,SG,362,2542,364,2584,7.0220994475138117,1.0055248618784531,-1.0368893624120987,3.1392265193370164,247,150,210
2024-11-17,SG,391,2854,392,2904,7.29923273657289,1.0025575447570332,0.11412394596080039,3.1355498721227617,266,212,168
2024-11-24,SG,383,2713,391,2767,7.08355091383812,1.02088772845953,-0.39953539669321303,2.9422976501305484,246,185,191
2024-12-01,SG,487,3215,495,3339,6.6016427104722792,1.0164271047227924,-0.50260847494784577,2.7804928131416839,344,201,258
2024-12-08,SG,389,2704,397,2756,6.9511568123393328,1.0205655526992288,-0.72181247182179509,3.3488431876606684,293,170,209
2024-12-15,SG,567,3449,583,3513,6.0828924162257509,1.0282186948853616,0.71394630972554207,2.9908289241622579,278,346,208
2024-12-22,SG,241,1786,244,1826,7.410788381742738,1.0124481327800829,-0.72150043361581417,3.38091286307054,149,100,133
2024-12-29,SG,346,2400,355,2503,6.9364161849710984,1.0260115606936415,-0.8156925280157894,3.2939306358381506,253,160,177
2025-01-05,SG,370,2446,372,2494,6.6108108108108112,1.0054054054054056,-0.596678425323211,3.5605405405405404,232,173,191
2025-01-12,SG,452,2802,454,2830,6.1991150442477876,1.0044247787610621,0.76402927607733351,2.6407079646017704,356,276,159
2025-01-19,SG,440,2748,443,2830,6.2454545454545469,1.0068181818181816,-0.2049424584679134,3.3297727272727276,311,246,190
2025-01-26,SG,320,2385,331,2405,7.453125,1.0343750000000003,-0.39262429523646836,3.415,223,144,161
2025-02-02,SG,419,2712,426,2742,6.47255369928401,1.0167064439140812,-1.29435336770802,2.6811455847255368,328,158,249
2025-02-09,SG,332,2263,332,2321,6.8162650602409647,1.0,-1.0823994588221635,3.8762048192771084,231,125,188
2025-02-16,SG,277,2122,280,2169,7.6606498194945862,1.0108303249097474,-0.10928389559415815,2.8043321299638988,221,132,136
2025-02-23,SG,329,2229,329,2317,6.7750759878419453,1.0,-0.1772824571590082,3.5243161094224922,214,167,159
2025-03-02,SG,347,2352,354,2412,6.7780979827089345,1.0201729106628241,-0.24979695955785342,3.3945244956772327,269,135,201
2025-03-09,SG,340,2345,340,2357,6.8970588235294121,1.0,-0.6667474506767882,3.2711764705882351,257,140,197
2025-03-16,SG,309,2315,313,2416,7.4919093851132681,1.01294498381877,-0.85372293171645308,2.7605177993527512,214,118,185
2025-03-23,SG,252,1918,256,1928,7.6111111111111116,1.015873015873016,-0.97006326684428323,3.2476190476190476,170,83,159
2025-03-30,SG,302,2041,310,2071,6.758278145695364,1.0264900662251657,0.64151257049729882,2.8122516556291393,212,155,141
2025-04-06,SG,316,2237,323,2277,7.0791139240506329,1.0221518987341771,0.024202631766694765,2.9693037974683545,217,163,146
2025-04-13,SG,332,2582,335,2592,7.7771084337349388,1.0090361445783134,-1.3381932371624585,2.7463855421686754,258,120,202
2025-04-20,SG,263,2155,268,2222,8.1939163498098857,1.0190114068441067,-0.03806696326654177,2.6980988593155892,183,124,130
2025-04-27,SG,275,2107,281,2253,7.6618181818181821,1.0218181818181817,0.13417215730810611,3.0730909090909098,203,139,119
2025-05-04,SG,337,2258,346,2314,6.7002967359050452,1.0267062314540059,-0.27494652971653893,3.1531157270029673,229,171,160
2025-05-11,SG,391,2910,396,3004,7.4424552429667514,1.0127877237851661,-0.436491710696465,3.1306905370843991,276,188,187
2025-05-18,SG,363,2602,373,2672,7.1680440771349856,1.027548209366391,-0.34457348165323409,3.0239669421487605,262,166,186
2025-05-25,SG,415,3091,419,3125,7.4481927710843365,1.0096385542168675,0.27625080152028647,3.3763855421686744,335,252,147
2025-06-01,SG,318,2196,318,2216,6.90566037735849,1.0,0.58894034641550963,2.8757861635220126,235,202,105
