Week_Start,Country_Code,Country_Name,Category,Search_Interest,Search_Velocity,Search_Acceleration
2024-07-14,AU,Australia,Nutrition_Diets,69.47,-4.57,-5.95
2024-07-14,BR,Brazil,Fashion_Beauty,54.62,2.83,2.33
2024-07-14,BR,Brazil,Fitness_Wearables,61.26,2.7,0.7
2024-07-14,BR,Brazil,Nutrition_Diets,29.47,1.6,3.52
2024-07-14,CA,Canada,Fashion_Beauty,57.88,1.76,0.33
2024-07-14,CA,Canada,Fitness_Wearables,69.74,1.99,4.82
2024-07-14,CA,Canada,Nutrition_Diets,65.62,-0.36,-3.15
2024-07-14,CN,China,Fashion_Beauty,16.77,1.86,-0.38
2024-07-14,CN,China,Fitness_Wearables,25.62,-5.32,-9.77
2024-07-14,CN,China,Nutrition_Diets,5.71,1.05,1.5
2024-07-14,DE,Germany,Fashion_Beauty,35.87,-3.01,-3.57
2024-07-14,DE,Germany,Fitness_Wearables,64.47,0.79,2.72
2024-07-14,DE,Germany,Nutrition_Diets,35.27,-1.44,-2.88
2024-07-14,FR,France,Fashion_Beauty,25.81,0.37,0.37
2024-07-14,FR,France,Fitness_Wearables,55.12,3.27,2.85
2024-07-14,FR,France,Nutrition_Diets,31.03,1.56,0.09
2024-07-14,GB,United_Kingdom,Fashion_Beauty,44.99,-1.4,-3.03
2024-07-14,GB,United_Kingdom,Fitness_Wearables,67.18,2.38,1.35
2024-07-14,GB,United_Kingdom,Nutrition_Diets,66.93,-0.8,-3
2024-07-14,IN,India,Fashion_Beauty,51.48,1.6,-0.25
2024-07-14,IN,India,Fitness_Wearables,75,1.36,-0.68
2024-07-14,IN,India,Nutrition_Diets,82.79,2.48,3.66
2024-07-14,JP,Japan,Fashion_Beauty,21.67,-0.95,-0.24
2024-07-14,JP,Japan,Fitness_Wearables,33.19,0.23,-1.31
2024-07-14,JP,Japan,Nutrition_Diets,12.09,-1.07,-0.58
2024-07-14,KE,Kenya,Fashion_Beauty,74.14,-9.82,-12.77
2024-07-14,KE,Kenya,Fitness_Wearables,63.45,-9.78,-17.66
2024-07-14,KE,Kenya,Nutrition_Diets,71.78,-3.52,-7.82
2024-07-14,MX,Mexico,Fashion_Beauty,61.28,4.76,2.18
2024-07-14,MX,Mexico,Fitness_Wearables,74.1,4.57,2.83
2024-07-14,MX,Mexico,Nutrition_Diets,33.99,2.61,1.08
2024-07-14,NG,Nigeria,Fashion_Beauty,79.77,-1.44,0.44
2024-07-14,NG,Nigeria,Fitness_Wearables,67.39,-4.88,-9.25
2024-07-14,NG,Nigeria,Nutrition_Diets,73.4,-3.02,-0.36
2024-07-14,SG,Singapore,Fashion_Beauty,45.55,-0.52,-1.77
2024-07-14,SG,Singapore,Fitness_Wearables,69.35,-2.29,-2.19
2024-07-14,SG,Singapore,Nutrition_Diets,53.02,-0.64,-2.55
2024-07-14,US,United_States,Fashion_Beauty,39.33,-0.34,2.51
2024-07-14,US,United_States,Fitness_Wearables,54.89,-0.4,4.99
2024-07-14,US,United_States,Nutrition_Diets,50.78,-2.77,-4.71
2024-07-14,ZA,South_Africa,Fashion_Beauty,72.14,0.97,3.2
2024-07-14,ZA,South_Africa,Fitness_Wearables,71.23,4.48,7.19
2024-07-14,ZA,South_Africa,Nutrition_Diets,64.2,5.28,6.2
2024-07-21,AE,United_Arab_Emirates,Fashion_Beauty,66.02,-2.3,-4.72
2024-07-21,AE,United_Arab_Emirates,Fitness_Wearables,79.25,2.5,6.67
2024-07-21,AE,United_Arab_Emirates,Nutrition_Diets,71.01,-1.93,-4.78
2024-07-21,AU,Australia,Fashion_Beauty,60.17,-0.5,-0.38
2024-07-21,AU,Australia,Fitness_Wearables,76.88,2.57,3.8
2024-07-21,AU,Australia,Nutrition_Diets,76.6,7.13,11.7
2024-07-21,BR,Brazil,Fashion_Beauty,53.14,-1.48,-4.31
2024-07-21,BR,Brazil,Fitness_Wearables,60.56,-0.7,-3.4
2024-07-21,BR,Brazil,Nutrition_Diets,28.94,-0.53,-2.13
2024-07-21,CA,Canada,Fashion_Beauty,58.32,0.44,-1.32
2024-07-21,CA,Canada,Fitness_Wearables,68.48,-1.26,-3.25
2024-07-21,CA,Canada,Nutrition_Diets,67.33,1.71,2.07
2024-07-21,CN,China,Fashion_Beauty,14.16,-2.61,-4.47
2024-07-21,CN,China,Fitness_Wearables,25.37,-0.25,5.07
2024-07-21,CN,China,Nutrition_Diets,4.81,-0.9,-1.95
2024-07-21,DE,Germany,Fashion_Beauty,37.32,1.45,4.46
2024-07-21,DE,Germany,Fitness_Wearables,63.79,-0.68,-1.47
2024-07-21,DE,Germany,Nutrition_Diets,38.07,2.8,4.24
2024-07-21,FR,France,Fashion_Beauty,25.06,-0.75,-1.12
2024-07-21,FR,France,Fitness_Wearables,56.6,1.48,-1.79
2024-07-21,FR,France,Nutrition_Diets,34.4,3.37,1.81
2024-07-21,GB,United_Kingdom,Fashion_Beauty,47.44,2.45,3.85
2024-07-21,GB,United_Kingdom,Fitness_Wearables,69.88,2.7,0.32
2024-07-21,GB,United_Kingdom,Nutrition_Diets,70.23,3.3,4.1
2024-07-21,IN,India,Fashion_Beauty,51.23,-0.25,-1.85
2024-07-21,IN,India,Fitness_Wearables,72.28,-2.72,-4.08
2024-07-21,IN,India,Nutrition_Diets,81.88,-0.91,-3.39
2024-07-21,JP,Japan,Fashion_Beauty,23.33,1.66,2.61
2024-07-21,JP,Japan,Fitness_Wearables,32.3,-0.89,-1.12
2024-07-21,JP,Japan,Nutrition_Diets,11.6,-0.49,0.58
2024-07-21,KE,Kenya,Fashion_Beauty,72.5,-1.64,8.18
2024-07-21,KE,Kenya,Fitness_Wearables,71.74,8.29,18.07
2024-07-21,KE,Kenya,Nutrition_Diets,69.68,-2.1,1.42
2024-07-21,MX,Mexico,Fashion_Beauty,60.46,-0.82,-5.58
2024-07-21,MX,Mexico,Fitness_Wearables,71.82,-2.28,-6.85
2024-07-21,MX,Mexico,Nutrition_Diets,31.2,-2.79,-5.4
2024-07-21,NG,Nigeria,Fashion_Beauty,79.77,0,1.44
2024-07-21,NG,Nigeria,Fitness_Wearables,71.26,3.87,8.75
2024-07-21,NG,Nigeria,Nutrition_Diets,73.52,0.12,3.14
2024-07-21,SG,Singapore,Fashion_Beauty,47.02,1.47,1.99
2024-07-21,SG,Singapore,Fitness_Wearables,68.16,-1.19,1.1
2024-07-21,SG,Singapore,Nutrition_Diets,53.34,0.32,0.96
2024-07-21,US,United_States,Fashion_Beauty,40.54,1.21,1.55
2024-07-21,US,United_States,Fitness_Wearables,55.09,0.2,0.6
2024-07-21,US,United_States,Nutrition_Diets,52.17,1.39,4.16
2024-07-21,ZA,South_Africa,Fashion_Beauty,77.02,4.88,3.91
2024-07-21,ZA,South_Africa,Fitness_Wearables,72.17,0.94,-3.54
2024-07-21,ZA,South_Africa,Nutrition_Diets,68.56,4.36,-0.92
2024-07-28,AE,United_Arab_Emirates,Fashion_Beauty,63.97,-2.05,0.25
2024-07-28,AE,United_Arab_Emirates,Fitness_Wearables,76.64,-2.61,-5.11
2024-07-28,AE,United_Arab_Emirates,Nutrition_Diets,71.83,0.82,2.75
2024-07-28,AU,Australia,Fashion_Beauty,59.68,-0.49,0.01
2024-07-28,AU,Australia,Fitness_Wearables,74.82,-2.06,-4.63
2024-07-28,AU,Australia,Nutrition_Diets,72.98,-3.62,-10.75
2024-07-28,BR,Brazil,Fashion_Beauty,51.05,-2.09,-0.61
2024-07-28,BR,Brazil,Fitness_Wearables,58.56,-2,-1.3
2024-07-28,BR,Brazil,Nutrition_Diets,28.19,-0.75,-0.22
2024-07-28,CA,Canada,Fashion_Beauty,56.45,-1.87,-2.31
2024-07-28,CA,Canada,Fitness_Wearables,66.49,-1.99,-0.73
2024-07-28,CA,Canada,Nutrition_Diets,65.44,-1.89,-3.6
2024-07-28,CN,China,Fashion_Beauty,13.42,-0.74,1.87
2024-07-28,CN,China,Fitness_Wearables,25.74,0.37,0.62
2024-07-28,CN,China,Nutrition_Diets,5.11,0.3,1.2
2024-07-28,DE,Germany,Fashion_Beauty,36.87,-0.45,-1.9
2024-07-28,DE,Germany,Fitness_Wearables,66.63,2.84,3.52
2024-07-28,DE,Germany,Nutrition_Diets,36.52,-1.55,-4.35
2024-07-28,FR,France,Fashion_Beauty,22.94,-2.12,-1.37
2024-07-28,FR,France,Fitness_Wearables,61.14,4.54,3.06
2024-07-28,FR,France,Nutrition_Diets,29.8,-4.6,-7.97
2024-07-28,GB,United_Kingdom,Fashion_Beauty,44.99,-2.45,-4.9
2024-07-28,GB,United_Kingdom,Fitness_Wearables,68.84,-1.04,-3.74
2024-07-28,GB,United_Kingdom,Nutrition_Diets,67.43,-2.8,-6.1
2024-07-28,IN,India,Fashion_Beauty,51.85,0.62,0.87
2024-07-28,IN,India,Fitness_Wearables,72.28,0,2.72
2024-07-28,IN,India,Nutrition_Diets,79.79,-2.09,-1.18
2024-07-28,JP,Japan,Fashion_Beauty,21.67,-1.66,-3.32
2024-07-28,JP,Japan,Fitness_Wearables,31.86,-0.44,0.45
2024-07-28,JP,Japan,Nutrition_Diets,11.99,0.39,0.88
2024-07-28,KE,Kenya,Fashion_Beauty,79.38,6.88,8.52
2024-07-28,KE,Kenya,Fitness_Wearables,79.08,7.34,-0.95
2024-07-28,KE,Kenya,Nutrition_Diets,70.78,1.1,3.2
2024-07-28,MX,Mexico,Fashion_Beauty,59.65,-0.81,0.01
2024-07-28,MX,Mexico,Fitness_Wearables,70.29,-1.53,0.75
2024-07-28,MX,Mexico,Nutrition_Diets,30.12,-1.08,1.71
2024-07-28,NG,Nigeria,Fashion_Beauty,72.83,-6.94,-6.94
2024-07-28,NG,Nigeria,Fitness_Wearables,66.89,-4.37,-8.24
2024-07-28,NG,Nigeria,Nutrition_Diets,69.04,-4.48,-4.6
2024-07-28,SG,Singapore,Fashion_Beauty,46.6,-0.42,-1.89
2024-07-28,SG,Singapore,Fitness_Wearables,65.97,-2.19,-1
2024-07-28,SG,Singapore,Nutrition_Diets,51.54,-1.8,-2.12
2024-07-28,US,United_States,Fashion_Beauty,41.31,0.77,-0.44
2024-07-28,US,United_States,Fitness_Wearables,54.69,-0.4,-0.6
2024-07-28,US,United_States,Nutrition_Diets,52.07,-0.1,-1.49
2024-07-28,ZA,South_Africa,Fashion_Beauty,77.86,0.84,-4.04
2024-07-28,ZA,South_Africa,Fitness_Wearables,73.82,1.65,0.71
2024-07-28,ZA,South_Africa,Nutrition_Diets,66.43,-2.13,-6.49
2024-08-04,AE,United_Arab_Emirates,Fashion_Beauty,65.78,1.81,3.86
2024-08-04,AE,United_Arab_Emirates,Fitness_Wearables,77.79,1.15,3.76
2024-08-04,AE,United_Arab_Emirates,Nutrition_Diets,71.93,0.1,-0.72
2024-08-04,AU,Australia,Fashion_Beauty,59.93,0.25,0.74
2024-08-04,AU,Australia,Fitness_Wearables,77.39,2.57,4.63
2024-08-04,AU,Australia,Nutrition_Diets,74.26,1.28,4.9
2024-08-04,BR,Brazil,Fashion_Beauty,51.79,0.74,2.83
2024-08-04,BR,Brazil,Fitness_Wearables,62.46,3.9,5.9
2024-08-04,BR,Brazil,Nutrition_Diets,30.85,2.66,3.41
2024-08-04,CA,Canada,Fashion_Beauty,60.42,3.97,5.84
2024-08-04,CA,Canada,Fitness_Wearables,72.57,6.08,8.07
2024-08-04,CA,Canada,Nutrition_Diets,63.46,-1.98,-0.09
2024-08-04,CN,China,Fashion_Beauty,13.91,0.49,1.23
2024-08-04,CN,China,Fitness_Wearables,27.97,2.23,1.86
2024-08-04,CN,China,Nutrition_Diets,7.22,2.11,1.81
2024-08-04,DE,Germany,Fashion_Beauty,37.09,0.22,0.67
2024-08-04,DE,Germany,Fitness_Wearables,65.61,-1.02,-3.86
2024-08-04,DE,Germany,Nutrition_Diets,34.98,-1.54,0.01
2024-08-04,FR,France,Fashion_Beauty,24.44,1.5,3.62
2024-08-04,FR,France,Fitness_Wearables,59.66,-1.48,-6.02
2024-08-04,FR,France,Nutrition_Diets,31.03,1.23,5.83
2024-08-04,GB,United_Kingdom,Fashion_Beauty,46.39,1.4,3.85
2024-08-04,GB,United_Kingdom,Fitness_Wearables,72.15,3.31,4.35
2024-08-04,GB,United_Kingdom,Nutrition_Diets,71.33,3.9,6.7
2024-08-04,IN,India,Fashion_Beauty,54.68,2.83,2.21
2024-08-04,IN,India,Fitness_Wearables,74.49,2.21,2.21
2024-08-04,IN,India,Nutrition_Diets,78.88,-0.91,1.18
2024-08-04,JP,Japan,Fashion_Beauty,21.31,-0.36,1.3
2024-08-04,JP,Japan,Fitness_Wearables,28.87,-2.99,-2.55
2024-08-04,JP,Japan,Nutrition_Diets,10.92,-1.07,-1.46
2024-08-04,KE,Kenya,Fashion_Beauty,76.6,-2.78,-9.66
2024-08-04,KE,Kenya,Fitness_Wearables,72.69,-6.39,-13.73
2024-08-04,KE,Kenya,Nutrition_Diets,68.69,-2.09,-3.19
2024-08-04,MX,Mexico,Fashion_Beauty,60.73,1.08,1.89
2024-08-04,MX,Mexico,Fitness_Wearables,73.88,3.59,5.12
2024-08-04,MX,Mexico,Nutrition_Diets,31.74,1.62,2.7
2024-08-04,NG,Nigeria,Fashion_Beauty,77.46,4.63,11.57
2024-08-04,NG,Nigeria,Fitness_Wearables,70.59,3.7,8.07
2024-08-04,NG,Nigeria,Nutrition_Diets,72.43,3.39,7.87
2024-08-04,SG,Singapore,Fashion_Beauty,44.82,-1.78,-1.36
2024-08-04,SG,Singapore,Fitness_Wearables,68.36,2.39,4.58
2024-08-04,SG,Singapore,Nutrition_Diets,49.95,-1.59,0.21
2024-08-04,US,United_States,Fashion_Beauty,41.49,0.18,-0.59
2024-08-04,US,United_States,Fitness_Wearables,55.09,0.4,0.8
2024-08-04,US,United_States,Nutrition_Diets,50.23,-1.84,-1.74
2024-08-04,ZA,South_Africa,Fashion_Beauty,75.07,-2.79,-3.63
2024-08-04,ZA,South_Africa,Fitness_Wearables,78.07,4.25,2.6
2024-08-04,ZA,South_Africa,Nutrition_Diets,64.5,-1.93,0.2
2024-08-11,AE,United_Arab_Emirates,Fashion_Beauty,68.92,3.14,1.33
2024-08-11,AE,United_Arab_Emirates,Fitness_Wearables,82.27,4.48,3.33
2024-08-11,AE,United_Arab_Emirates,Nutrition_Diets,76.51,4.58,4.48
2024-08-11,AU,Australia,Fashion_Beauty,62.66,2.73,2.48
2024-08-11,AU,Australia,Fitness_Wearables,79.75,2.36,-0.21
2024-08-11,AU,Australia,Nutrition_Diets,79.36,5.1,3.82
2024-08-11,BR,Brazil,Fashion_Beauty,52.77,0.98,0.24
2024-08-11,BR,Brazil,Fitness_Wearables,57.76,-4.7,-8.6
2024-08-11,BR,Brazil,Nutrition_Diets,28.51,-2.34,-5
2024-08-11,CA,Canada,Fashion_Beauty,60.53,0.11,-3.86
2024-08-11,CA,Canada,Fitness_Wearables,68.27,-4.3,-10.38
2024-08-11,CA,Canada,Nutrition_Diets,68.5,5.04,7.02
2024-08-11,CN,China,Fashion_Beauty,16.4,2.49,2
2024-08-11,CN,China,Fitness_Wearables,32.43,4.46,2.23
2024-08-11,CN,China,Nutrition_Diets,5.71,-1.51,-3.62
2024-08-11,DE,Germany,Fashion_Beauty,37.77,0.68,0.46
2024-08-11,DE,Germany,Fitness_Wearables,64.93,-0.68,0.34
2024-08-11,DE,Germany,Nutrition_Diets,36.71,1.73,3.27
2024-08-11,FR,France,Fashion_Beauty,25.81,1.37,-0.13
2024-08-11,FR,France,Fitness_Wearables,58.71,-0.95,0.53
2024-08-11,FR,France,Nutrition_Diets,32.1,1.07,-0.16
2024-08-11,GB,United_Kingdom,Fashion_Beauty,47.44,1.05,-0.35
2024-08-11,GB,United_Kingdom,Fitness_Wearables,67.29,-4.86,-8.17
2024-08-11,GB,United_Kingdom,Nutrition_Diets,69.23,-2.1,-6
2024-08-11,IN,India,Fashion_Beauty,59.36,4.68,1.85
2024-08-11,IN,India,Fitness_Wearables,74.49,0,-2.21
2024-08-11,IN,India,Nutrition_Diets,75.75,-3.13,-2.22
2024-08-11,JP,Japan,Fashion_Beauty,21.43,0.12,0.48
2024-08-11,JP,Japan,Fitness_Wearables,32.19,3.32,6.31
2024-08-11,JP,Japan,Nutrition_Diets,10.53,-0.39,0.68
2024-08-11,KE,Kenya,Fashion_Beauty,70.7,-5.9,-3.12
2024-08-11,KE,Kenya,Fitness_Wearables,70.52,-2.17,4.22
2024-08-11,KE,Kenya,Nutrition_Diets,67.7,-0.99,1.1
2024-08-11,MX,Mexico,Fashion_Beauty,78.26,17.53,16.45
2024-08-11,MX,Mexico,Fitness_Wearables,70.51,-3.37,-6.96
2024-08-11,MX,Mexico,Nutrition_Diets,29.31,-2.43,-4.05
2024-08-11,NG,Nigeria,Fashion_Beauty,73.99,-3.47,-8.1
2024-08-11,NG,Nigeria,Fitness_Wearables,76.64,6.05,2.35
2024-08-11,NG,Nigeria,Nutrition_Diets,67.84,-4.59,-7.98
2024-08-11,SG,Singapore,Fashion_Beauty,45.76,0.94,2.72
2024-08-11,SG,Singapore,Fitness_Wearables,67.66,-0.7,-3.09
2024-08-11,SG,Singapore,Nutrition_Diets,49.84,-0.11,1.48
2024-08-11,US,United_States,Fashion_Beauty,41.66,0.17,-0.01
2024-08-11,US,United_States,Fitness_Wearables,52.89,-2.2,-2.6
2024-08-11,US,United_States,Nutrition_Diets,50.69,0.46,2.3
2024-08-11,ZA,South_Africa,Fashion_Beauty,74.51,-0.56,2.23
2024-08-11,ZA,South_Africa,Fitness_Wearables,71.58,-6.49,-10.74
2024-08-11,ZA,South_Africa,Nutrition_Diets,69.07,4.57,6.5
2024-08-18,AE,United_Arab_Emirates,Fashion_Beauty,68.56,-0.36,-3.5
2024-08-18,AE,United_Arab_Emirates,Fitness_Wearables,82.79,0.52,-3.96
2024-08-18,AE,United_Arab_Emirates,Nutrition_Diets,75.14,-1.37,-5.95
2024-08-18,AU,Australia,Fashion_Beauty,63.4,0.74,-1.99
2024-08-18,AU,Australia,Fitness_Wearables,79.14,-0.61,-2.97
2024-08-18,AU,Australia,Nutrition_Diets,78.51,-0.85,-5.95
2024-08-18,BR,Brazil,Fashion_Beauty,51.42,-1.35,-2.33
2024-08-18,BR,Brazil,Fitness_Wearables,59.56,1.8,6.5
2024-08-18,BR,Brazil,Nutrition_Diets,30.53,2.02,4.36
2024-08-18,CA,Canada,Fashion_Beauty,63.84,3.31,3.2
2024-08-18,CA,Canada,Fitness_Wearables,70.89,2.62,6.92
2024-08-18,CA,Canada,Nutrition_Diets,68.14,-0.36,-5.4
2024-08-18,CN,China,Fashion_Beauty,15.65,-0.75,-3.24
2024-08-18,CN,China,Fitness_Wearables,29.58,-2.85,-7.31
2024-08-18,CN,China,Nutrition_Diets,7.52,1.81,3.32
2024-08-18,DE,Germany,Fashion_Beauty,38.32,0.55,-0.13
2024-08-18,DE,Germany,Fitness_Wearables,65.49,0.56,1.24
2024-08-18,DE,Germany,Nutrition_Diets,37.87,1.16,-0.57
2024-08-18,FR,France,Fashion_Beauty,27.68,1.87,0.5
2024-08-18,FR,France,Fitness_Wearables,66.42,7.71,8.66
2024-08-18,FR,France,Nutrition_Diets,33.09,0.99,-0.08
2024-08-18,GB,United_Kingdom,Fashion_Beauty,48.72,1.28,0.23
2024-08-18,GB,United_Kingdom,Fitness_Wearables,66.67,-0.62,4.24
2024-08-18,GB,United_Kingdom,Nutrition_Diets,66.53,-2.7,-0.6
2024-08-18,IN,India,Fashion_Beauty,56.28,-3.08,-7.76
2024-08-18,IN,India,Fitness_Wearables,76.7,2.21,2.21
2024-08-18,IN,India,Nutrition_Diets,78.23,2.48,5.61
2024-08-18,JP,Japan,Fashion_Beauty,21.19,-0.24,-0.36
2024-08-18,JP,Japan,Fitness_Wearables,32.08,-0.11,-3.43
2024-08-18,JP,Japan,Nutrition_Diets,11.5,0.97,1.36
2024-08-18,KE,Kenya,Fashion_Beauty,69.56,-1.14,4.76
2024-08-18,KE,Kenya,Fitness_Wearables,68.48,-2.04,0.13
2024-08-18,KE,Kenya,Nutrition_Diets,63.84,-3.86,-2.87
2024-08-18,MX,Mexico,Fashion_Beauty,62.5,-15.76,-33.29
2024-08-18,MX,Mexico,Fitness_Wearables,69.53,-0.98,2.39
2024-08-18,MX,Mexico,Nutrition_Diets,30.75,1.44,3.87
2024-08-18,NG,Nigeria,Fashion_Beauty,72.54,-1.45,2.02
2024-08-18,NG,Nigeria,Fitness_Wearables,67.9,-8.74,-14.79
2024-08-18,NG,Nigeria,Nutrition_Diets,68.08,0.24,4.83
2024-08-18,SG,Singapore,Fashion_Beauty,48.38,2.62,1.68
2024-08-18,SG,Singapore,Fitness_Wearables,68.16,0.5,1.2
2024-08-18,SG,Singapore,Nutrition_Diets,55.04,5.2,5.31
2024-08-18,US,United_States,Fashion_Beauty,41.75,0.09,-0.08
2024-08-18,US,United_States,Fitness_Wearables,53.49,0.6,2.8
2024-08-18,US,United_States,Nutrition_Diets,51.06,0.37,-0.09
2024-08-18,ZA,South_Africa,Fashion_Beauty,78.41,3.9,4.46
2024-08-18,ZA,South_Africa,Fitness_Wearables,69.46,-2.12,4.37
2024-08-18,ZA,South_Africa,Nutrition_Diets,68.05,-1.02,-5.59
2024-08-25,AE,United_Arab_Emirates,Fashion_Beauty,67.23,-1.33,-0.97
2024-08-25,AE,United_Arab_Emirates,Fitness_Wearables,80.6,-2.19,-2.71
2024-08-25,AE,United_Arab_Emirates,Nutrition_Diets,73.03,-2.11,-0.74
2024-08-25,AU,Australia,Fashion_Beauty,62.9,-0.5,-1.24
2024-08-25,AU,Australia,Fitness_Wearables,76.98,-2.16,-1.55
2024-08-25,AU,Australia,Nutrition_Diets,75.96,-2.55,-1.7
2024-08-25,BR,Brazil,Fashion_Beauty,51.17,-0.25,1.1
2024-08-25,BR,Brazil,Fitness_Wearables,56.56,-3,-4.8
2024-08-25,BR,Brazil,Nutrition_Diets,30.21,-0.32,-2.34
2024-08-25,CA,Canada,Fashion_Beauty,60.97,-2.87,-6.18
2024-08-25,CA,Canada,Fitness_Wearables,68.38,-2.51,-5.13
2024-08-25,CA,Canada,Nutrition_Diets,65.44,-2.7,-2.34
2024-08-25,CN,China,Fashion_Beauty,15.65,0,0.75
2024-08-25,CN,China,Fitness_Wearables,28.84,-0.74,2.11
2024-08-25,CN,China,Nutrition_Diets,5.71,-1.81,-3.62
2024-08-25,DE,Germany,Fashion_Beauty,39.22,0.9,0.35
2024-08-25,DE,Germany,Fitness_Wearables,68.22,2.73,2.17
2024-08-25,DE,Germany,Nutrition_Diets,37.39,-0.48,-1.64
2024-08-25,FR,France,Fashion_Beauty,28.8,1.12,-0.75
2024-08-25,FR,France,Fitness_Wearables,75.71,9.29,1.58
2024-08-25,FR,France,Nutrition_Diets,34.81,1.72,0.73
2024-08-25,GB,United_Kingdom,Fashion_Beauty,47.79,-0.93,-2.21
2024-08-25,GB,United_Kingdom,Fitness_Wearables,67.29,0.62,1.24
2024-08-25,GB,United_Kingdom,Nutrition_Diets,66.73,0.2,2.9
2024-08-25,IN,India,Fashion_Beauty,56.53,0.25,3.33
2024-08-25,IN,India,Fitness_Wearables,75.17,-1.53,-3.74
2024-08-25,IN,India,Nutrition_Diets,79.79,1.56,-0.92
2024-08-25,JP,Japan,Fashion_Beauty,20.71,-0.48,-0.24
2024-08-25,JP,Japan,Fitness_Wearables,31.42,-0.66,-0.55
2024-08-25,JP,Japan,Nutrition_Diets,11.01,-0.49,-1.46
2024-08-25,KE,Kenya,Fashion_Beauty,65.3,-4.26,-3.12
2024-08-25,KE,Kenya,Fitness_Wearables,69.02,0.54,2.58
2024-08-25,KE,Kenya,Nutrition_Diets,63.4,-0.44,3.42
2024-08-25,MX,Mexico,Fashion_Beauty,53.12,-9.38,6.38
2024-08-25,MX,Mexico,Fitness_Wearables,66.92,-2.61,-1.63
2024-08-25,MX,Mexico,Nutrition_Diets,29.04,-1.71,-3.15
2024-08-25,NG,Nigeria,Fashion_Beauty,70.09,-2.45,-1
2024-08-25,NG,Nigeria,Fitness_Wearables,65.55,-2.35,6.39
2024-08-25,NG,Nigeria,Nutrition_Diets,64.57,-3.51,-3.75
2024-08-25,SG,Singapore,Fashion_Beauty,48.17,-0.21,-2.83
2024-08-25,SG,Singapore,Fitness_Wearables,67.16,-1,-1.5
2024-08-25,SG,Singapore,Nutrition_Diets,51.01,-4.03,-9.23
2024-08-25,US,United_States,Fashion_Beauty,40.88,-0.87,-0.96
2024-08-25,US,United_States,Fitness_Wearables,51.7,-1.79,-2.39
2024-08-25,US,United_States,Nutrition_Diets,52.17,1.11,0.74
2024-08-25,ZA,South_Africa,Fashion_Beauty,78.69,0.28,-3.62
2024-08-25,ZA,South_Africa,Fitness_Wearables,69.34,-0.12,2
2024-08-25,ZA,South_Africa,Nutrition_Diets,68.66,0.61,1.63
2024-09-01,AE,United_Arab_Emirates,Fashion_Beauty,72.91,5.68,7.01
2024-09-01,AE,United_Arab_Emirates,Fitness_Wearables,83.94,3.34,5.53
2024-09-01,AE,United_Arab_Emirates,Nutrition_Diets,75.05,2.02,4.13
2024-09-01,AU,Australia,Fashion_Beauty,65.14,2.24,2.74
2024-09-01,AU,Australia,Fitness_Wearables,79.65,2.67,4.83
2024-09-01,AU,Australia,Nutrition_Diets,82.34,6.38,8.93
2024-09-01,BR,Brazil,Fashion_Beauty,53.64,2.47,2.72
2024-09-01,BR,Brazil,Fitness_Wearables,62.46,5.9,8.9
2024-09-01,BR,Brazil,Nutrition_Diets,32.55,2.34,2.66
2024-09-01,CA,Canada,Fashion_Beauty,63.73,2.76,5.63
2024-09-01,CA,Canada,Fitness_Wearables,75.29,6.91,9.42
2024-09-01,CA,Canada,Nutrition_Diets,65.08,-0.36,2.34
2024-09-01,CN,China,Fashion_Beauty,15.03,-0.62,-0.62
2024-09-01,CN,China,Fitness_Wearables,31.56,2.72,3.46
2024-09-01,CN,China,Nutrition_Diets,5.26,-0.45,1.36
2024-09-01,DE,Germany,Fashion_Beauty,39.55,0.33,-0.57
2024-09-01,DE,Germany,Fitness_Wearables,67.54,-0.68,-3.41
2024-09-01,DE,Germany,Nutrition_Diets,36.43,-0.96,-0.48
2024-09-01,FR,France,Fashion_Beauty,28.3,-0.5,-1.62
2024-09-01,FR,France,Fitness_Wearables,80.89,5.18,-4.11
2024-09-01,FR,France,Nutrition_Diets,32.76,-2.05,-3.77
2024-09-01,GB,United_Kingdom,Fashion_Beauty,50.47,2.68,3.61
2024-09-01,GB,United_Kingdom,Fitness_Wearables,72.46,5.17,4.55
2024-09-01,GB,United_Kingdom,Nutrition_Diets,68.93,2.2,2
2024-09-01,IN,India,Fashion_Beauty,57.88,1.35,1.1
2024-09-01,IN,India,Fitness_Wearables,75.51,0.34,1.87
2024-09-01,IN,India,Nutrition_Diets,81.75,1.96,0.4
2024-09-01,JP,Japan,Fashion_Beauty,24.05,3.34,3.82
2024-09-01,JP,Japan,Fitness_Wearables,31.31,-0.11,0.55
2024-09-01,JP,Japan,Nutrition_Diets,12.18,1.17,1.66
2024-09-01,KE,Kenya,Fashion_Beauty,75.45,10.15,14.41
2024-09-01,KE,Kenya,Fitness_Wearables,72.15,3.13,2.59
2024-09-01,KE,Kenya,Nutrition_Diets,68.8,5.4,5.84
2024-09-01,MX,Mexico,Fashion_Beauty,53.67,0.55,9.93
2024-09-01,MX,Mexico,Fitness_Wearables,68.77,1.85,4.46
2024-09-01,MX,Mexico,Nutrition_Diets,28.94,-0.1,1.61
2024-09-01,NG,Nigeria,Fashion_Beauty,73.99,3.9,6.35
2024-09-01,NG,Nigeria,Fitness_Wearables,66.22,0.67,3.02
2024-09-01,NG,Nigeria,Nutrition_Diets,66.02,1.45,4.96
