Week_Start,Country_Code,Country_Name,Category,Search_Interest
2024-11-17,AE,United_Arab_Emirates,Fitness_Wearables,79.25
2024-11-24,AE,United_Arab_Emirates,Fitness_Wearables,74.66
2024-12-01,AE,United_Arab_Emirates,Fitness_Wearables,67.15
2024-12-08,AE,United_Arab_Emirates,Fitness_Wearables,71.95
2024-12-15,AE,United_Arab_Emirates,Fitness_Wearables,70.91
2024-12-22,AE,United_Arab_Emirates,Fitness_Wearables,69.03
2024-12-29,AE,United_Arab_Emirates,Fitness_Wearables,71.32
2025-01-05,AE,United_Arab_Emirates,Fitness_Wearables,76.64
2025-01-12,AE,United_Arab_Emirates,Fitness_Wearables,74.35
2025-01-19,AE,United_Arab_Emirates,Fitness_Wearables,75.29
2025-01-26,AE,United_Arab_Emirates,Fitness_Wearables,73.93
2025-02-02,AE,United_Arab_Emirates,Fitness_Wearables,73.41
2025-02-09,AE,United_Arab_Emirates,Fitness_Wearables,72.26
2025-02-16,AE,United_Arab_Emirates,Fitness_Wearables,72.16
2025-02-23,AE,United_Arab_Emirates,Fitness_Wearables,68.61
2025-03-02,AE,United_Arab_Emirates,Fitness_Wearables,73.51
2025-03-09,AE,United_Arab_Emirates,Fitness_Wearables,75.39
2025-03-16,AE,United_Arab_Emirates,Fitness_Wearables,74.56
2025-03-23,AE,United_Arab_Emirates,Fitness_Wearables,67.26
2025-03-30,AE,United_Arab_Emirates,Fitness_Wearables,70.7
2025-04-06,AE,United_Arab_Emirates,Fitness_Wearables,73.83
2025-04-13,AE,United_Arab_Emirates,Fitness_Wearables,72.99
2025-04-20,AE,United_Arab_Emirates,Fitness_Wearables,72.37
2025-04-27,AE,United_Arab_Emirates,Fitness_Wearables,73.1
2025-05-04,AE,United_Arab_Emirates,Fitness_Wearables,71.12
2025-05-11,AE,United_Arab_Emirates,Fitness_Wearables,77.27
2025-05-18,AE,United_Arab_Emirates,Fitness_Wearables,72.99
2025-05-25,AE,United_Arab_Emirates,Fitness_Wearables,72.26
2025-06-01,AE,United_Arab_Emirates,Fitness_Wearables,67.78
2025-06-08,AE,United_Arab_Emirates,Fitness_Wearables,80.5
2025-06-15,AE,United_Arab_Emirates,Fitness_Wearables,80.4
2025-06-22,AE,United_Arab_Emirates,Fitness_Wearables,75.5
2025-06-29,AE,United_Arab_Emirates,Fitness_Wearables,83.42
2025-07-06,AE,United_Arab_Emirates,Fitness_Wearables,80.71
2025-07-13,AE,United_Arab_Emirates,Fitness_Wearables,82.48
2025-07-20,AE,United_Arab_Emirates,Fitness_Wearables,78.21
2025-07-27,AE,United_Arab_Emirates,Fitness_Wearables,80.29
2025-08-03,AE,United_Arab_Emirates,Fitness_Wearables,82.27
2025-08-10,AE,United_Arab_Emirates,Fitness_Wearables,83
2025-08-17,AE,United_Arab_Emirates,Fitness_Wearables,84.98
2025-08-24,AE,United_Arab_Emirates,Fitness_Wearables,79.04
2025-08-31,AE,United_Arab_Emirates,Fitness_Wearables,78.31
2025-09-07,AE,United_Arab_Emirates,Fitness_Wearables,76.33
2025-09-14,AE,United_Arab_Emirates,Fitness_Wearables,75.6
2025-09-21,AE,United_Arab_Emirates,Fitness_Wearables,72.58
2025-09-28,AE,United_Arab_Emirates,Fitness_Wearables,75.6
2025-10-05,AE,United_Arab_Emirates,Fitness_Wearables,79.35
2025-10-12,AE,United_Arab_Emirates,Fitness_Wearables,69.03
2025-10-19,AE,United_Arab_Emirates,Fitness_Wearables,69.55
2025-10-26,AE,United_Arab_Emirates,Fitness_Wearables,85.19
2025-11-02,AE,United_Arab_Emirates,Fitness_Wearables,94.89
2025-11-09,AE,United_Arab_Emirates,Fitness_Wearables,95.41
2025-11-16,AE,United_Arab_Emirates,Fitness_Wearables,89.99
2025-11-23,AE,United_Arab_Emirates,Fitness_Wearables,92.18
2025-11-30,AE,United_Arab_Emirates,Fitness_Wearables,83.63
2025-12-07,AE,United_Arab_Emirates,Fitness_Wearables,88.11
2025-12-14,AE,United_Arab_Emirates,Fitness_Wearables,84.57
2025-12-21,AE,United_Arab_Emirates,Fitness_Wearables,82.27
2025-12-28,AE,United_Arab_Emirates,Fitness_Wearables,81.65
2026-01-04,AE,United_Arab_Emirates,Fitness_Wearables,91.03
2026-01-11,AE,United_Arab_Emirates,Fitness_Wearables,87.38
2026-01-18,AE,United_Arab_Emirates,Fitness_Wearables,87.7
2026-01-25,AE,United_Arab_Emirates,Fitness_Wearables,86.13
2026-02-01,AE,United_Arab_Emirates,Fitness_Wearables,85.82
2026-02-08,AE,United_Arab_Emirates,Fitness_Wearables,92.28
2026-02-15,AE,United_Arab_Emirates,Fitness_Wearables,93.85
2026-02-22,AE,United_Arab_Emirates,Fitness_Wearables,88.11
2026-03-01,AE,United_Arab_Emirates,Fitness_Wearables,70.07
2026-03-08,AE,United_Arab_Emirates,Fitness_Wearables,79.56
2026-03-15,AE,United_Arab_Emirates,Fitness_Wearables,71.12
2026-03-22,AE,United_Arab_Emirates,Fitness_Wearables,78.62
2026-03-29,AE,United_Arab_Emirates,Fitness_Wearables,84.67
2026-04-05,AE,United_Arab_Emirates,Fitness_Wearables,80.08
2026-04-12,AE,United_Arab_Emirates,Fitness_Wearables,84.67
2026-04-19,AE,United_Arab_Emirates,Fitness_Wearables,88.84
2026-04-26,AE,United_Arab_Emirates,Fitness_Wearables,92.39
2026-05-03,AE,United_Arab_Emirates,Fitness_Wearables,91.55
2026-05-10,AE,United_Arab_Emirates,Fitness_Wearables,100
2026-05-17,AE,United_Arab_Emirates,Fitness_Wearables,82.59
2026-05-24,AE,United_Arab_Emirates,Fitness_Wearables,85.92
2026-05-31,AE,United_Arab_Emirates,Fitness_Wearables,94.99
2026-06-07,AE,United_Arab_Emirates,Fitness_Wearables,86.44
2026-06-14,AE,United_Arab_Emirates,Fitness_Wearables,83.84
2026-06-21,AE,United_Arab_Emirates,Fitness_Wearables,82.38
2026-06-28,AE,United_Arab_Emirates,Fitness_Wearables,85.92
2026-07-05,AE,United_Arab_Emirates,Fitness_Wearables,92.08
2026-07-12,AE,United_Arab_Emirates,Fitness_Wearables,98.54
2026-07-19,AE,United_Arab_Emirates,Fitness_Wearables,93.43
2026-07-26,AE,United_Arab_Emirates,Fitness_Wearables,89.57
2026-08-02,AE,United_Arab_Emirates,Fitness_Wearables,88.01
2026-08-09,AE,United_Arab_Emirates,Fitness_Wearables,86.24
2026-08-16,AE,United_Arab_Emirates,Fitness_Wearables,86.44
2026-08-23,AE,United_Arab_Emirates,Fitness_Wearables,85.51
2023-01-01,AE,United_Arab_Emirates,Fashion_Beauty,67.23
2023-01-08,AE,United_Arab_Emirates,Fashion_Beauty,65.42
2023-01-15,AE,United_Arab_Emirates,Fashion_Beauty,66.51
2023-01-22,AE,United_Arab_Emirates,Fashion_Beauty,65.9
2023-01-29,AE,United_Arab_Emirates,Fashion_Beauty,66.26
2023-02-05,AE,United_Arab_Emirates,Fashion_Beauty,66.38
2023-02-12,AE,United_Arab_Emirates,Fashion_Beauty,67.11
2023-02-19,AE,United_Arab_Emirates,Fashion_Beauty,68.92
2023-02-26,AE,United_Arab_Emirates,Fashion_Beauty,67.47
2023-03-05,AE,United_Arab_Emirates,Fashion_Beauty,69.53
2023-03-12,AE,United_Arab_Emirates,Fashion_Beauty,70.74
2023-03-19,AE,United_Arab_Emirates,Fashion_Beauty,62.88
2023-03-26,AE,United_Arab_Emirates,Fashion_Beauty,69.53
2023-04-02,AE,United_Arab_Emirates,Fashion_Beauty,73.64
2023-04-09,AE,United_Arab_Emirates,Fashion_Beauty,71.95
